cusID,partner,competitor,useDate
08696,B,B01,201502
08696,B,B01,201503
08696,B,B01,201504
08696,B,B01,201505
08696,B,B02,201501
08697,C,C03,201504
08700,A,A01,201505
08700,A,A02,201506
08700,A,A02,201508
08708,B,B02,201501
08708,B,B02,201505
08710,A,A02,201509
08710,C,C01,201506
08710,C,C01,201512
08717,A,A01,201507
08717,A,A01,201510
08717,A,A01,201512
08717,A,A02,201508
08717,B,B02,201504
08717,B,B02,201510
08717,B,B02,201512
08718,A,A02,201502
08718,B,B01,201503
08718,B,B01,201506
08718,B,B01,201507
08719,A,A01,201502
08719,A,A01,201508
08719,B,B01,201508
08719,B,B01,201509
08719,B,B01,201512
08719,B,B02,201501
08719,B,B02,201503
08719,B,B02,201506
08719,B,B02,201511
08719,B,B02,201512
08720,A,A01,201506
08721,A,A02,201502
08721,A,A02,201505
08721,A,A02,201506
08722,B,B01,201512
08725,B,B01,201504
08725,B,B01,201509
08726,B,B01,201508
08726,B,B01,201509
08726,B,B01,201510
08726,B,B01,201511
08726,B,B02,201501
08726,B,B02,201504
08726,B,B02,201505
08726,B,B02,201506
08726,B,B02,201508
08726,B,B02,201509
08726,B,B02,201510
08726,B,B02,201511
08726,B,B02,201512
08727,B,B01,201507
08728,B,B01,201508
08728,B,B02,201506
08728,B,B02,201508
08730,A,A02,201510
08730,B,B01,201501
08730,B,B01,201502
08730,B,B01,201503
08730,B,B01,201504
08730,B,B01,201505
08730,B,B01,201506
08730,B,B01,201507
08730,B,B01,201508
08730,B,B01,201509
08730,B,B01,201510
08730,B,B01,201511
08730,B,B01,201512
08730,B,B02,201508
08730,B,B02,201509
08733,A,A01,201511
08734,A,A02,201508
08734,A,A02,201510
08734,A,A02,201512
08734,B,B01,201507
08734,B,B02,201509
08734,B,B02,201510
08734,B,B02,201511
08734,B,B02,201512
08736,B,B01,201502
08736,B,B01,201504
08736,B,B01,201507
08736,C,C03,201505
08736,C,C03,201507
08737,A,A02,201512
08737,C,C01,201505
08739,A,A01,201501
08739,A,A01,201504
08739,A,A01,201506
08739,A,A01,201507
08739,A,A01,201510
08739,B,B02,201504
08739,B,B02,201510
08741,B,B01,201501
08741,B,B01,201502
08741,B,B01,201505
08741,B,B01,201508
08741,B,B01,201509
08741,B,B01,201510
08741,B,B01,201511
08741,B,B01,201512
08741,B,B02,201501
08741,B,B02,201502
08741,B,B02,201503
08741,B,B02,201508
08742,B,B01,201502
08742,B,B01,201506
08742,B,B02,201502
08742,B,B02,201506
08742,B,B02,201507
08744,B,B01,201503
08744,B,B01,201504
08744,B,B02,201504
08744,B,B02,201505
08744,B,B02,201508
08744,B,B02,201509
08744,B,B02,201510
08763,B,B01,201509
08764,A,A01,201509
08764,B,B01,201503
08764,B,B01,201505
08765,B,B01,201506
08765,B,B02,201502
08765,B,B02,201503
08765,B,B02,201505
08765,B,B02,201507
08765,B,B02,201509
08765,B,B02,201510
08765,B,B02,201511
08765,C,C02,201507
08765,C,C02,201508
08765,C,C02,201510
08765,C,C03,201505
08765,C,C03,201506
08765,C,C03,201511
08766,B,B01,201510
08767,B,B01,201507
08767,B,B02,201506
08773,A,A02,201510
08773,A,A02,201512
08774,A,A02,201505
08774,A,A02,201508
08774,A,A02,201510
08774,A,A02,201511
08774,B,B02,201501
08774,B,B02,201506
08774,B,B02,201508
08774,B,B02,201510
08780,A,A02,201504
08780,B,B01,201503
08783,A,A02,201507
08783,B,B01,201506
08783,B,B02,201507
08783,B,B02,201508
08783,B,B02,201509
08783,B,B02,201512
08784,B,B02,201512
08786,B,B02,201504
08786,B,B02,201511
08787,B,B01,201511
08787,C,C03,201503
08788,A,A01,201510
08789,A,A02,201508
08789,A,A02,201509
08790,B,B02,201505
08791,A,A01,201508
08794,B,B02,201501
08794,B,B02,201511
08796,B,B01,201502
08799,B,B01,201510
08799,B,B01,201511
08806,B,B02,201505
08809,B,B02,201507
08809,B,B02,201511
08815,C,C02,201510
08815,C,C02,201511
08815,C,C02,201512
08816,B,B01,201511
08819,B,B01,201509
08819,B,B01,201510
08828,B,B01,201508
08828,B,B01,201512
08831,B,B01,201505
08831,B,B01,201506
08831,B,B01,201507
08831,B,B01,201509
08835,A,A01,201504
08835,A,A01,201507
08835,A,A01,201508
08835,A,A01,201509
08835,A,A01,201510
08835,A,A01,201511
08835,B,B01,201504
08835,B,B02,201501
08835,B,B02,201502
08835,B,B02,201503
08835,B,B02,201504
08835,B,B02,201505
08835,B,B02,201506
08835,B,B02,201507
08835,B,B02,201508
08835,B,B02,201509
08835,B,B02,201510
08835,B,B02,201511
08835,B,B02,201512
08843,A,A01,201507
08843,A,A01,201511
08843,A,A02,201509
08843,C,C03,201501
08843,C,C03,201502
08843,C,C03,201505
08843,C,C03,201507
08843,C,C03,201508
08844,A,A01,201501
08844,C,C03,201504
08846,A,A02,201503
08846,B,B01,201506
08846,B,B01,201511
08851,C,C01,201502
08851,C,C01,201509
08856,B,B01,201501
08856,B,B01,201502
08856,B,B01,201503
08856,B,B01,201504
08856,B,B01,201505
08856,B,B01,201507
08856,B,B01,201508
08856,B,B01,201509
08856,B,B01,201510
08856,B,B01,201511
08856,B,B01,201512
08858,A,A01,201501
08861,B,B02,201502
08866,A,A02,201505
08866,B,B01,201505
08869,A,A01,201508
08869,A,A02,201502
08869,B,B01,201501
08869,B,B01,201511
08869,C,C02,201505
08869,C,C03,201501
08869,C,C03,201502
08869,C,C03,201503
08869,C,C03,201504
08869,C,C03,201505
08869,C,C03,201506
08869,C,C03,201507
08869,C,C03,201508
08869,C,C03,201509
08869,C,C03,201510
08869,C,C03,201511
08869,C,C03,201512
08870,B,B01,201502
08870,B,B01,201508
08870,B,B01,201512
08870,B,B02,201512
08870,C,C03,201512
08871,A,A02,201504
08871,A,A02,201509
08871,C,C01,201504
08874,A,A01,201502
08874,B,B01,201501
08874,B,B01,201508
08874,B,B01,201510
08874,B,B01,201512
08874,B,B02,201501
08874,B,B02,201502
08874,B,B02,201503
08874,B,B02,201504
08874,B,B02,201505
08874,B,B02,201506
08874,B,B02,201508
08874,B,B02,201509
08874,B,B02,201510
08874,B,B02,201511
08874,B,B02,201512
08874,C,C01,201505
08874,C,C01,201506
08874,C,C01,201509
08874,C,C01,201510
08876,B,B02,201502
08881,A,A01,201501
08881,A,A01,201508
08881,A,A01,201512
08881,B,B01,201502
08881,B,B01,201507
08881,B,B01,201508
08881,B,B02,201501
08881,B,B02,201502
08881,B,B02,201503
08881,B,B02,201504
08881,B,B02,201505
08881,B,B02,201506
08881,B,B02,201507
08881,B,B02,201508
08881,B,B02,201509
08881,B,B02,201511
08881,B,B02,201512
08881,C,C01,201511
08886,B,B01,201501
08886,B,B01,201503
08886,B,B01,201505
08886,B,B02,201512
08889,B,B02,201505
08890,B,B01,201505
08892,A,A01,201508
08892,B,B02,201509
08893,B,B01,201509
08893,B,B02,201508
08893,B,B02,201510
08894,A,A01,201509
08902,A,A02,201511
08902,A,A02,201512
08904,A,A02,201511
08906,B,B01,201504
08906,B,B02,201504
08908,A,A02,201504
08910,A,A01,201503
08910,A,A01,201508
08913,C,C03,201512
08914,A,A01,201508
08914,B,B01,201501
08914,B,B01,201503
08914,B,B01,201507
08914,B,B02,201506
08914,B,B02,201507
08914,B,B02,201509
08916,A,A02,201503
08916,A,A02,201506
08916,A,A02,201509
08920,A,A01,201510
08920,B,B01,201507
08920,B,B02,201510
08920,B,B02,201511
08920,C,C01,201503
08922,B,B01,201511
08924,C,C03,201512
08926,A,A02,201510
08926,A,A02,201511
08926,B,B01,201506
08926,B,B02,201508
08926,B,B02,201509
08930,B,B02,201503
08931,A,A01,201501
08933,A,A02,201501
08933,A,A02,201504
08933,A,A02,201509
08933,A,A02,201511
08933,A,A02,201512
08933,B,B02,201506
08933,B,B02,201510
08933,C,C02,201506
08933,C,C03,201501
08933,C,C03,201502
08933,C,C03,201503
08933,C,C03,201505
08933,C,C03,201506
08933,C,C03,201507
08933,C,C03,201508
08933,C,C03,201510
08933,C,C03,201511
08933,C,C03,201512
08937,A,A01,201510
08937,A,A01,201512
08937,A,A02,201506
08937,A,A02,201512
08937,B,B02,201503
08937,B,B02,201505
08938,B,B01,201507
08940,A,A01,201505
08940,A,A02,201501
08940,A,A02,201507
08940,B,B01,201501
08940,B,B01,201503
08940,B,B01,201504
08940,B,B01,201505
08940,C,C03,201501
08940,C,C03,201502
08942,A,A01,201501
08942,A,A02,201501
08942,A,A02,201509
08942,B,B02,201507
08946,B,B01,201503
08953,A,A02,201508
08953,A,A02,201509
08953,B,B01,201510
08955,A,A02,201505
08955,A,A02,201510
08955,A,A02,201511
08955,A,A02,201512
08955,B,B02,201504
08955,B,B02,201508
08956,C,C02,201505
08957,A,A02,201506
08957,A,A02,201507
08957,A,A02,201508
08957,A,A02,201509
08957,A,A02,201510
08957,A,A02,201512
08957,B,B01,201509
08957,B,B02,201508
08957,B,B02,201509
08959,B,B02,201501
08959,B,B02,201503
08959,B,B02,201512
08961,B,B01,201512
08967,B,B01,201507
08967,C,C02,201505
08968,A,A02,201512
08971,A,A01,201505
08971,A,A02,201503
08971,A,A02,201504
08971,A,A02,201505
08971,A,A02,201507
08971,B,B01,201503
08971,B,B01,201504
08971,B,B01,201505
08971,B,B01,201507
08975,C,C03,201512
08976,A,A01,201501
08976,A,A02,201507
08976,A,A02,201511
08976,B,B01,201512
08976,C,C03,201504
08977,B,B01,201502
08978,B,B02,201510
08978,C,C03,201512
08980,A,A01,201503
08980,B,B02,201507
08984,B,B01,201501
08984,B,B01,201505
08984,B,B01,201510
08984,B,B01,201511
08984,B,B02,201503
08984,B,B02,201505
08984,C,C03,201502
08984,C,C03,201510
08984,C,C03,201512
08987,B,B02,201505
08987,B,B02,201507
08987,B,B02,201509
08987,B,B02,201511
08990,B,B02,201505
08990,B,B02,201507
08990,B,B02,201508
08990,B,B02,201509
08994,A,A01,201501
08994,A,A01,201502
08994,A,A01,201503
08994,A,A01,201504
08994,A,A01,201507
08994,A,A01,201508
08994,A,A01,201509
08994,A,A01,201511
08994,B,B02,201503
08994,B,B02,201504
08994,B,B02,201509
08994,B,B02,201510
08996,A,A01,201503
08996,A,A01,201505
08996,A,A01,201509
08996,A,A01,201511
08996,B,B02,201508
08999,B,B01,201505
09005,A,A02,201509
09005,B,B01,201504
09005,B,B01,201505
09005,B,B01,201506
09005,B,B01,201507
09005,B,B01,201508
09005,B,B01,201509
09005,B,B01,201511
09006,A,A01,201507
09006,B,B02,201502
09006,B,B02,201507
09006,B,B02,201508
09006,B,B02,201509
09006,B,B02,201512
09009,B,B01,201512
09009,B,B02,201504
09009,B,B02,201507
09009,B,B02,201508
09009,B,B02,201510
09011,A,A01,201508
09011,A,A01,201512
09011,B,B01,201511
09013,B,B01,201502
09013,B,B01,201503
09013,B,B01,201504
09013,B,B01,201505
09013,B,B02,201504
09013,B,B02,201506
09016,A,A02,201509
09016,B,B01,201510
09017,A,A02,201501
09017,A,A02,201502
09017,A,A02,201503
09017,A,A02,201507
09017,A,A02,201508
09017,A,A02,201510
09017,A,A02,201512
09017,B,B02,201511
09017,C,C03,201503
09020,B,B02,201505
09025,B,B02,201501
09025,B,B02,201502
09025,B,B02,201511
09025,C,C01,201505
09028,A,A02,201506
09028,A,A02,201507
09028,A,A02,201510
09028,B,B01,201509
09030,A,A01,201508
09030,B,B01,201505
09031,B,B01,201507
09031,B,B02,201509
09033,A,A01,201509
09033,A,A01,201510
09033,B,B01,201509
09038,A,A01,201501
09038,A,A01,201507
09038,A,A01,201508
09038,A,A01,201509
09038,A,A01,201510
09038,A,A01,201511
09038,A,A01,201512
09040,B,B01,201504
09040,C,C03,201504
09044,A,A01,201501
09044,A,A02,201507
09044,B,B01,201509
09044,B,B01,201510
09044,B,B02,201511
09045,A,A01,201501
09045,A,A01,201502
09045,A,A01,201507
09045,B,B01,201503
09045,B,B01,201504
09045,B,B01,201505
09045,B,B01,201506
09045,B,B01,201507
09045,B,B01,201511
09046,B,B02,201510
09047,B,B01,201510
09048,A,A01,201505
09048,A,A01,201509
09048,A,A01,201512
09048,A,A02,201505
09048,A,A02,201509
09048,A,A02,201510
09048,B,B01,201507
09048,B,B02,201506
09049,A,A01,201505
09049,A,A01,201511
09049,C,C03,201507
09049,C,C03,201510
09049,C,C03,201511
09049,C,C03,201512
09051,A,A01,201503
09051,B,B02,201503
09051,B,B02,201510
09051,C,C01,201505
09051,C,C01,201508
09051,C,C01,201511
09051,C,C03,201501
09055,B,B01,201501
09055,B,B01,201502
09055,B,B01,201503
09055,B,B01,201504
09055,B,B01,201505
09055,B,B01,201506
09055,B,B01,201507
09055,B,B01,201508
09055,B,B01,201509
09055,B,B01,201510
09055,B,B01,201511
09055,B,B02,201501
09055,B,B02,201506
09055,B,B02,201511
09058,B,B01,201501
09058,B,B01,201502
09058,B,B01,201503
09058,B,B01,201504
09058,B,B01,201505
09058,B,B01,201506
09058,B,B01,201507
09058,B,B01,201508
09058,B,B01,201509
09058,B,B01,201510
09058,B,B01,201511
09058,C,C03,201509
09060,C,C03,201504
09060,C,C03,201509
09060,C,C03,201510
09060,C,C03,201511
09060,C,C03,201512
09062,B,B02,201508
09063,B,B02,201510
09063,C,C01,201505
09063,C,C01,201509
09064,B,B02,201505
09069,B,B02,201504
09070,B,B02,201512
09073,B,B01,201501
09083,C,C01,201506
09085,A,A02,201503
09085,A,A02,201504
09085,A,A02,201505
09085,A,A02,201506
09085,A,A02,201507
09085,A,A02,201508
09085,A,A02,201509
09085,A,A02,201511
09085,B,B02,201503
09085,B,B02,201505
09085,B,B02,201507
09085,B,B02,201508
09085,B,B02,201512
09086,A,A01,201509
09086,A,A01,201511
09086,A,A01,201512
09088,B,B02,201510
09088,C,C03,201510
09091,B,B02,201503
09094,A,A01,201501
09096,C,C03,201504
09096,C,C03,201508
09103,B,B01,201501
09103,B,B01,201502
09103,B,B01,201506
09103,B,B01,201510
09103,B,B02,201506
09103,B,B02,201508
09103,B,B02,201511
09103,C,C03,201501
09103,C,C03,201502
09103,C,C03,201503
09103,C,C03,201504
09103,C,C03,201505
09103,C,C03,201509
09103,C,C03,201510
09103,C,C03,201511
09103,C,C03,201512
09104,A,A01,201502
09104,A,A01,201503
09104,B,B01,201507
09104,B,B01,201508
09104,B,B02,201506
09104,B,B02,201507
09104,B,B02,201508
09104,B,B02,201510
09104,B,B02,201511
09104,C,C03,201502
09104,C,C03,201503
09104,C,C03,201504
09104,C,C03,201506
09104,C,C03,201508
09104,C,C03,201509
09104,C,C03,201510
09104,C,C03,201512
09105,A,A01,201511
09106,B,B01,201503
09106,B,B01,201505
09106,B,B01,201510
09107,A,A01,201503
09107,A,A01,201506
09107,C,C02,201503
09107,C,C02,201507
09107,C,C02,201508
09107,C,C02,201510
09109,A,A01,201505
09109,B,B01,201501
09110,B,B01,201508
09117,C,C01,201505
09117,C,C03,201506
09117,C,C03,201507
09117,C,C03,201510
09121,B,B02,201504
09122,B,B01,201504
09122,B,B01,201506
09122,B,B02,201504
09122,B,B02,201505
09122,B,B02,201507
09122,B,B02,201511
09123,A,A01,201507
09123,A,A01,201508
09123,A,A01,201511
09123,A,A01,201512
09123,A,A02,201508
09123,B,B02,201507
09123,B,B02,201508
09123,B,B02,201511
09124,B,B01,201511
09124,B,B02,201501
09124,B,B02,201503
09124,B,B02,201505
09124,B,B02,201506
09124,B,B02,201507
09124,B,B02,201508
09124,B,B02,201510
09126,B,B02,201501
09126,B,B02,201502
09126,B,B02,201503
09126,B,B02,201506
09126,B,B02,201507
09126,B,B02,201508
09126,B,B02,201509
09126,B,B02,201510
09126,B,B02,201512
09128,A,A01,201501
09128,A,A01,201502
09128,A,A01,201503
09128,A,A01,201504
09128,A,A01,201505
09128,A,A01,201506
09128,A,A01,201507
09128,A,A01,201508
09128,A,A01,201509
09128,A,A01,201512
09128,B,B01,201504
09128,B,B01,201507
09128,B,B02,201501
09128,B,B02,201503
09128,B,B02,201505
09128,B,B02,201512
09134,A,A01,201505
09134,A,A01,201506
09134,B,B02,201512
09135,A,A01,201512
09135,B,B01,201501
09135,B,B01,201502
09135,B,B01,201512
09139,A,A01,201504
09139,A,A01,201505
09139,B,B01,201507
09139,B,B02,201504
09140,A,A01,201504
09142,B,B01,201510
09142,C,C02,201509
09142,C,C03,201503
09142,C,C03,201504
09142,C,C03,201505
09142,C,C03,201506
09147,B,B02,201509
09147,B,B02,201510
09147,B,B02,201511
09147,B,B02,201512
09148,B,B01,201504
09152,B,B02,201507
09153,A,A02,201508
09154,B,B01,201501
09154,B,B01,201502
09154,B,B01,201503
09154,B,B01,201504
09154,B,B01,201505
09154,B,B01,201506
09154,B,B01,201507
09154,B,B01,201508
09154,B,B01,201509
09155,A,A02,201505
09157,A,A01,201509
09157,A,A02,201506
09157,A,A02,201511
09157,B,B01,201510
09157,C,C01,201505
09157,C,C02,201501
09157,C,C02,201503
09157,C,C02,201504
09157,C,C02,201505
09157,C,C02,201506
09157,C,C02,201508
09157,C,C02,201509
09157,C,C02,201510
09157,C,C02,201511
09157,C,C02,201512
09158,A,A02,201509
09158,A,A02,201510
09158,A,A02,201511
09158,A,A02,201512
09158,B,B01,201501
09158,B,B01,201503
09158,B,B01,201504
09158,B,B01,201505
09158,B,B01,201506
09158,B,B01,201507
09158,B,B01,201508
09158,B,B01,201509
09158,B,B02,201505
09158,B,B02,201509
09158,B,B02,201510
09158,B,B02,201511
09158,B,B02,201512
09159,B,B01,201509
09159,B,B01,201512
09159,B,B02,201512
09161,B,B01,201501
09161,B,B01,201502
09161,B,B02,201512
09164,A,A01,201501
09164,B,B02,201502
09164,B,B02,201505
09164,B,B02,201511
09166,A,A01,201507
09170,B,B01,201502
09171,A,A01,201501
09171,A,A01,201502
09171,A,A01,201504
09171,A,A01,201507
09171,A,A01,201509
09171,A,A01,201511
09171,A,A02,201510
09171,B,B02,201508
09171,B,B02,201509
09171,B,B02,201510
09171,B,B02,201511
09175,B,B01,201504
09175,B,B01,201505
09175,B,B01,201508
09175,B,B02,201501
09175,B,B02,201502
09175,B,B02,201503
09175,B,B02,201504
09175,B,B02,201505
09175,B,B02,201506
09175,B,B02,201507
09175,B,B02,201508
09175,B,B02,201510
09175,B,B02,201512
09175,C,C03,201506
09175,C,C03,201507
09175,C,C03,201508
09175,C,C03,201509
09175,C,C03,201511
09175,C,C03,201512
09190,A,A02,201503
09190,B,B02,201503
09190,B,B02,201510
09190,C,C03,201501
09190,C,C03,201502
09190,C,C03,201503
09190,C,C03,201504
09190,C,C03,201505
09190,C,C03,201506
09190,C,C03,201507
09190,C,C03,201508
09190,C,C03,201509
09190,C,C03,201510
09190,C,C03,201511
09190,C,C03,201512
09196,B,B02,201510
09197,A,A02,201502
09200,A,A01,201504
09200,A,A01,201510
09200,B,B01,201501
09200,B,B01,201502
09200,B,B01,201504
09200,B,B01,201505
09200,B,B01,201506
09200,B,B01,201507
09200,B,B01,201509
09200,B,B01,201510
09200,B,B01,201511
09200,B,B01,201512
09200,B,B02,201504
09200,B,B02,201511
09204,B,B01,201501
09204,B,B01,201502
09204,B,B01,201503
09204,B,B01,201504
09204,B,B01,201505
09204,B,B01,201506
09204,B,B01,201511
09204,B,B02,201502
09204,B,B02,201503
09204,B,B02,201504
09204,B,B02,201505
09204,B,B02,201507
09204,B,B02,201508
09204,C,C03,201504
09205,C,C03,201501
09205,C,C03,201505
09205,C,C03,201506
09205,C,C03,201508
09205,C,C03,201510
09205,C,C03,201512
09207,A,A02,201509
09207,B,B02,201507
09207,B,B02,201508
09207,B,B02,201509
09210,A,A02,201510
09212,A,A01,201505
09212,A,A01,201510
09212,A,A02,201501
09212,A,A02,201502
09212,A,A02,201504
09212,A,A02,201505
09212,A,A02,201509
09212,A,A02,201510
09212,A,A02,201511
09212,A,A02,201512
09212,B,B02,201506
09212,B,B02,201507
09212,B,B02,201508
09213,B,B02,201511
09213,B,B02,201512
09214,A,A01,201506
09225,B,B02,201508
09225,C,C03,201506
09226,B,B01,201505
09226,B,B02,201501
09226,B,B02,201502
09226,B,B02,201503
09226,B,B02,201504
09226,B,B02,201505
09226,B,B02,201506
09226,B,B02,201507
09226,B,B02,201508
09226,B,B02,201509
09226,B,B02,201512
09229,B,B01,201501
09229,B,B01,201503
09229,B,B01,201508
09229,B,B01,201510
09234,B,B01,201502
09236,B,B01,201504
09236,B,B01,201505
09236,B,B01,201512
09237,A,A01,201507
09238,B,B02,201501
09241,A,A01,201501
09241,B,B02,201501
09241,B,B02,201502
09241,B,B02,201503
09241,B,B02,201504
09241,B,B02,201505
09241,B,B02,201506
09241,B,B02,201507
09241,B,B02,201508
09241,B,B02,201509
09246,A,A01,201508
09246,B,B01,201509
09246,B,B02,201501
09247,A,A02,201503
09247,A,A02,201504
09247,A,A02,201505
09247,A,A02,201508
09247,A,A02,201510
09247,A,A02,201511
09247,B,B01,201503
09247,B,B01,201504
09247,B,B01,201508
09247,C,C03,201512
09257,A,A01,201512
09257,B,B02,201509
09258,B,B01,201509
09258,B,B02,201501
09258,B,B02,201502
09258,B,B02,201504
09258,B,B02,201505
09258,B,B02,201508
09258,B,B02,201510
09258,B,B02,201511
09261,A,A01,201505
09261,A,A02,201501
09261,A,A02,201505
09261,A,A02,201506
09261,A,A02,201508
09261,B,B01,201501
09261,B,B01,201502
09261,B,B01,201503
09261,B,B01,201504
09261,B,B01,201505
09261,B,B01,201506
09261,B,B01,201507
09261,B,B01,201508
09261,B,B01,201509
09261,B,B01,201510
09261,B,B01,201511
09261,B,B01,201512
09261,C,C01,201510
09261,C,C02,201512
09262,B,B01,201502
09262,B,B01,201505
09262,B,B01,201512
09264,A,A01,201506
09264,A,A02,201501
09264,A,A02,201505
09264,A,A02,201511
09264,A,A02,201512
09265,A,A02,201501
09265,A,A02,201502
09265,A,A02,201504
09265,A,A02,201505
09265,B,B01,201508
09265,B,B01,201510
09265,B,B01,201511
09265,B,B02,201501
09265,B,B02,201505
09265,B,B02,201506
09265,B,B02,201507
09265,B,B02,201508
09265,B,B02,201512
09269,B,B01,201505
09269,B,B01,201512
09269,B,B02,201503
09269,B,B02,201505
09269,B,B02,201506
09269,B,B02,201510
09269,B,B02,201511
09270,B,B02,201502
09270,B,B02,201506
09270,B,B02,201507
09270,B,B02,201510
09270,B,B02,201512
09273,B,B02,201506
09273,B,B02,201507
09273,B,B02,201509
09273,B,B02,201510
09273,B,B02,201512
09275,B,B01,201501
09275,B,B01,201507
09275,B,B01,201508
09275,B,B01,201512
09276,B,B01,201501
09276,B,B01,201502
09276,B,B01,201503
09276,B,B01,201510
09276,B,B02,201501
09276,B,B02,201502
09276,B,B02,201503
09276,B,B02,201507
09277,B,B02,201512
09278,A,A02,201501
09278,A,A02,201502
09280,A,A01,201502
09280,A,A01,201504
09280,A,A01,201511
09280,B,B02,201507
09280,B,B02,201508
09280,B,B02,201509
09280,C,C03,201501
09280,C,C03,201506
09283,B,B02,201502
09286,B,B01,201501
09286,B,B01,201502
09286,B,B01,201503
09286,B,B01,201504
09286,B,B01,201508
09286,B,B02,201505
09286,B,B02,201507
09286,B,B02,201508
09286,B,B02,201510
09286,B,B02,201512
09290,B,B01,201502
09293,B,B01,201507
09296,A,A02,201501
09296,A,A02,201502
09296,A,A02,201503
09296,A,A02,201504
09296,A,A02,201505
09296,A,A02,201506
09296,A,A02,201507
09296,A,A02,201509
09296,A,A02,201510
09296,B,B02,201501
09296,B,B02,201502
09296,B,B02,201503
09296,B,B02,201504
09296,B,B02,201505
09296,B,B02,201507
09296,B,B02,201508
09296,C,C01,201501
09296,C,C01,201502
09296,C,C01,201504
09296,C,C01,201505
09296,C,C01,201506
09296,C,C01,201507
09296,C,C02,201510
09297,A,A01,201502
09297,A,A02,201504
09297,A,A02,201510
09297,B,B01,201510
09299,B,B01,201501
09299,B,B01,201502
09299,B,B01,201503
09299,B,B01,201504
09299,B,B01,201505
09299,B,B01,201506
09299,B,B01,201507
09299,B,B01,201508
09299,B,B01,201509
09299,B,B01,201510
09299,B,B01,201512
09300,A,A02,201510
09300,A,A02,201511
09300,B,B02,201503
09300,B,B02,201507
09301,A,A02,201509
09301,B,B02,201501
09301,B,B02,201502
09301,B,B02,201503
09301,B,B02,201504
09301,B,B02,201505
09301,B,B02,201506
09301,B,B02,201507
09301,B,B02,201508
09301,B,B02,201509
09301,B,B02,201510
09301,B,B02,201511
09301,B,B02,201512
09302,B,B01,201502
09302,B,B01,201512
09306,A,A01,201506
09306,C,C01,201502
09307,A,A01,201507
09307,A,A01,201511
09307,B,B01,201509
09307,B,B01,201510
09307,B,B01,201512
09309,B,B01,201511
09309,B,B01,201512
09309,B,B02,201501
09309,B,B02,201504
09309,B,B02,201507
09309,B,B02,201510
09309,B,B02,201511
09309,B,B02,201512
09309,C,C02,201512
09309,C,C03,201509
09309,C,C03,201510
09309,C,C03,201511
09309,C,C03,201512
09310,A,A01,201511
09312,A,A01,201501
09313,C,C03,201509
09313,C,C03,201510
09313,C,C03,201512
09314,B,B02,201512
09315,A,A02,201512
09315,B,B01,201507
09315,B,B02,201508
09315,B,B02,201509
09321,B,B02,201501
09321,B,B02,201507
09321,B,B02,201508
09321,B,B02,201509
09321,B,B02,201511
09324,B,B01,201502
09324,B,B01,201506
09324,B,B01,201508
09324,B,B01,201512
09324,B,B02,201505
09324,B,B02,201510
09324,B,B02,201512
09324,C,C03,201506
09324,C,C03,201508
09326,A,A01,201501
09326,A,A02,201503
09326,B,B01,201505
09326,B,B01,201506
09326,B,B01,201510
09326,B,B01,201511
09326,B,B02,201510
09326,C,C03,201509
09327,C,C03,201510
09328,B,B02,201505
09330,A,A02,201506
09330,B,B01,201509
09330,B,B02,201506
09330,C,C03,201503
09330,C,C03,201506
09333,B,B02,201512
09334,A,A02,201504
09334,A,A02,201505
09334,B,B01,201502
09335,A,A01,201502
09335,A,A01,201505
09335,A,A01,201509
09335,A,A01,201510
09335,B,B01,201511
09335,B,B01,201512
09338,B,B01,201501
09338,B,B01,201508
09338,B,B01,201510
09338,B,B01,201511
09338,B,B02,201503
09338,C,C02,201509
09340,B,B02,201512
09344,B,B01,201503
09344,B,B01,201508
09345,A,A02,201501
09345,A,A02,201503
09345,A,A02,201506
09345,A,A02,201507
09345,A,A02,201508
09345,B,B01,201502
09345,B,B01,201505
09345,B,B01,201507
09345,B,B01,201508
09345,B,B02,201501
09345,B,B02,201502
09345,B,B02,201503
09345,B,B02,201504
09345,B,B02,201505
09345,B,B02,201506
09345,B,B02,201507
09345,B,B02,201508
09345,B,B02,201510
09345,B,B02,201512
09345,C,C03,201501
09345,C,C03,201502
09345,C,C03,201503
09345,C,C03,201507
09345,C,C03,201508
09345,C,C03,201509
09345,C,C03,201510
09345,C,C03,201511
09345,C,C03,201512
09348,A,A02,201504
09348,A,A02,201505
09348,A,A02,201512
09348,B,B02,201503
09351,B,B02,201501
09354,B,B01,201505
09354,C,C03,201505
09357,B,B02,201509
09357,C,C01,201505
09357,C,C01,201507
09357,C,C01,201508
09357,C,C01,201511
09357,C,C01,201512
09361,B,B01,201501
09361,B,B01,201502
09361,B,B01,201510
09361,B,B02,201510
09363,A,A01,201505
09363,A,A02,201505
09364,A,A01,201511
09364,B,B02,201505
09364,B,B02,201510
09364,B,B02,201512
09368,C,C01,201510
09368,C,C03,201505
09369,A,A01,201510
09371,B,B02,201507
09371,C,C03,201510
09373,A,A01,201502
09373,C,C03,201501
09374,B,B02,201502
09374,B,B02,201507
09374,B,B02,201512
09377,A,A01,201512
09378,B,B01,201507
09382,A,A02,201502
09382,B,B01,201504
09383,A,A01,201506
09383,B,B01,201505
09383,B,B01,201510
09383,B,B01,201511
09383,B,B02,201502
09383,B,B02,201503
09383,B,B02,201508
09383,B,B02,201510
09383,B,B02,201511
09384,A,A02,201508
09386,A,A01,201508
09386,A,A01,201509
