cusID,sex,age,area
09959,F,45세~49세,100
09960,F,45세~49세,100
09961,M,45세~49세,033
09962,M,35세~39세,100
09963,F,45세~49세,610
09964,F,45세~49세,100
09965,F,45세~49세,210
09966,F,45세~49세,100
09967,M,30세~34세,210
09968,F,40세~44세,100
09969,F,40세~44세,460
09970,F,50세~54세,024
09971,F,50세~54세,024
09972,F,40세~44세,540
09973,F,30세~34세,100
09974,F,35세~39세,270
09975,M,60세이상,024
09976,F,50세~54세,100
09977,F,50세~54세,500
09978,F,45세~49세,100
09979,F,45세~49세,500
09980,F,45세~49세,100
09981,F,50세~54세,100
09982,F,40세~44세,100
09983,F,45세~49세,210
09984,F,50세~54세,460
09985,F,45세~49세,100
09986,M,45세~49세,100
09987,F,50세~54세,270
09988,F,60세이상,270
09989,F,40세~44세,570
09990,F,50세~54세,100
09991,F,40세~44세,100
09992,M,45세~49세,024
09993,F,60세이상,049
09994,F,50세~54세,024
09995,F,50세~54세,100
09996,F,25세~29세,270
09997,F,45세~49세,210
09998,M,45세~49세,100
09999,F,45세~49세,460
10000,F,40세~44세,016
10001,F,50세~54세,100
10002,F,55세~59세,210
10003,F,45세~49세,270
10004,F,60세이상,210
10005,F,45세~49세,610
10006,F,55세~59세,100
10007,F,45세~49세,360
10008,F,40세~44세,460
10009,F,40세~44세,570
10010,F,40세~44세,055
10011,F,50세~54세,100
10012,F,45세~49세,100
10013,F,35세~39세,210
10014,F,45세~49세,100
10015,F,45세~49세,016
10016,F,45세~49세,610
10017,F,50세~54세,100
10018,F,50세~54세,100
10019,M,30세~34세,460
10020,F,50세~54세,100
10021,F,40세~44세,270
10022,F,50세~54세,024
10023,F,60세이상,210
10024,F,45세~49세,100
10025,M,45세~49세,100
10026,F,40세~44세,500
10027,F,35세~39세,100
10028,F,40세~44세,210
10029,F,40세~44세,410
10030,F,40세~44세,360
10031,F,30세~34세,440
10032,F,45세~49세,013
10033,F,40세~44세,310
10034,F,40세~44세,270
10035,F,45세~49세,100
10036,F,45세~49세,100
10037,F,40세~44세,100
10038,F,45세~49세,016
10039,F,55세~59세,100
10040,F,50세~54세,024
10041,F,50세~54세,540
10042,F,45세~49세,100
10043,F,50세~54세,100
10044,F,55세~59세,100
10045,F,50세~54세,100
10046,F,55세~59세,100
10047,F,40세~44세,100
10048,M,40세~44세,100
10049,M,50세~54세,087
10050,F,45세~49세,210
10051,F,45세~49세,049
10052,F,45세~49세,033
10053,F,35세~39세,100
10054,F,35세~39세,100
10055,F,50세~54세,100
10056,M,35세~39세,100
10057,F,55세~59세,210
10058,F,30세~34세,100
10059,F,35세~39세,087
10060,M,50세~54세,570
10061,F,35세~39세,360
10062,F,40세~44세,100
10063,F,60세이상,016
10064,F,45세~49세,055
10065,F,50세~54세,100
10066,F,40세~44세,500
10067,F,60세이상,460
10068,F,25세~29세,210
10069,F,40세~44세,100
10070,F,40세~44세,055
10071,F,40세~44세,460
10072,F,50세~54세,100
10073,F,45세~49세,100
10074,F,45세~49세,270
10075,F,50세~54세,440
10076,F,50세~54세,100
10077,F,55세~59세,100
10078,F,50세~54세,210
10079,M,45세~49세,100
10080,M,55세~59세,270
10081,F,30세~34세,460
10082,F,40세~44세,024
10083,F,50세~54세,210
10084,F,55세~59세,100
10085,F,50세~54세,055
10086,F,55세~59세,045
10087,F,50세~54세,270
10088,F,50세~54세,270
10089,F,60세이상,016
10090,F,55세~59세,055
10091,F,35세~39세,055
10092,F,50세~54세,024
10093,F,60세이상,100
10094,F,40세~44세,310
10095,M,35세~39세,024
10096,F,45세~49세,100
10097,F,55세~59세,100
10098,F,50세~54세,100
10099,F,35세~39세,013
10100,F,55세~59세,100
10101,F,40세~44세,460
10102,M,30세~34세,210
10103,F,45세~49세,100
10104,F,40세~44세,100
10105,F,55세~59세,100
10106,F,55세~59세,500
10107,F,40세~44세,100
10108,F,50세~54세,270
10109,F,45세~49세,500
10110,M,25세~29세,047
10111,F,35세~39세,043
10112,F,40세~44세,100
10113,M,60세이상,100
10114,F,35세~39세,210
10115,F,55세~59세,100
10116,F,45세~49세,570
10117,F,45세~49세,570
10118,F,30세~34세,100
10119,F,45세~49세,100
10120,M,60세이상,045
10121,F,50세~54세,270
10122,F,30세~34세,360
10123,F,45세~49세,100
10124,F,45세~49세,270
10125,F,40세~44세,100
10126,F,60세이상,210
10127,F,45세~49세,310
10128,F,35세~39세,100
10129,M,50세~54세,100
10130,F,55세~59세,100
10131,F,50세~54세,500
10132,M,40세~44세,024
10133,F,40세~44세,100
10134,F,45세~49세,100
10135,F,45세~49세,016
10136,F,55세~59세,340
10137,M,60세이상,570
10138,F,60세이상,100
10139,F,60세이상,210
10140,F,50세~54세,100
10141,F,45세~49세,360
10142,F,40세~44세,100
10143,F,45세~49세,024
10144,F,45세~49세,460
10145,F,55세~59세,460
10146,F,40세~44세,500
10147,F,60세이상,055
10148,M,30세~34세,610
10149,F,55세~59세,016
10150,F,45세~49세,049
10151,F,55세~59세,055
10152,F,50세~54세,100
10153,F,30세~34세,270
10154,F,45세~49세,100
10155,F,55세~59세,100
10156,F,45세~49세,310
10157,M,35세~39세,100
10158,F,40세~44세,100
10159,F,45세~49세,570
10160,F,50세~54세,460
10161,F,50세~54세,610
10162,M,55세~59세,100
10163,F,50세~54세,460
10164,M,55세~59세,047
10165,F,30세~34세,016
10166,M,55세~59세,100
10167,F,45세~49세,100
10168,F,50세~54세,100
10169,M,60세이상,085
10170,F,40세~44세,270
10171,F,40세~44세,310
10172,F,40세~44세,024
10173,F,40세~44세,036
10174,M,45세~49세,033
10175,F,55세~59세,570
10176,F,45세~49세,240
10177,F,30세~34세,460
10178,F,35세~39세,055
10179,F,50세~54세,024
10180,F,35세~39세,100
10181,F,55세~59세,460
10182,F,40세~44세,570
10183,F,45세~49세,055
10184,F,45세~49세,100
10185,F,35세~39세,100
10186,F,35세~39세,210
10187,F,45세~49세,540
10188,F,35세~39세,460
10189,M,55세~59세,100
10190,F,45세~49세,013
10191,F,45세~49세,100
10192,F,50세~54세,300
10193,M,35세~39세,100
10194,F,35세~39세,100
10195,F,40세~44세,100
10196,F,30세~34세,500
10197,F,40세~44세,055
10198,F,60세이상,024
10199,F,55세~59세,500
10200,F,55세~59세,100
10201,F,50세~54세,100
10202,F,40세~44세,100
10203,F,30세~34세,100
10204,F,60세이상,055
10205,F,40세~44세,100
10206,F,50세~54세,210
10207,M,40세~44세,069
10208,F,45세~49세,100
10209,F,45세~49세,100
10210,F,45세~49세,460
10211,F,60세이상,100
10212,F,45세~49세,410
10213,F,45세~49세,016
10214,F,40세~44세,100
10215,F,40세~44세,100
10216,F,45세~49세,100
10217,F,45세~49세,060
10218,M,60세이상,024
10219,F,50세~54세,055
10220,F,40세~44세,100
10221,F,55세~59세,100
10222,F,60세이상,610
10223,F,45세~49세,100
10224,F,55세~59세,072
10225,M,30세~34세,100
10226,F,55세~59세,065
10227,F,50세~54세,016
10228,F,45세~49세,340
10229,F,50세~54세,410
10230,F,50세~54세,310
10231,F,45세~49세,100
10232,F,40세~44세,100
10233,F,50세~54세,100
10234,F,50세~54세,460
10235,F,45세~49세,100
10236,M,45세~49세,500
10237,F,50세~54세,100
10238,F,50세~54세,100
10239,F,50세~54세,100
10240,F,45세~49세,100
10241,F,30세~34세,055
10242,F,50세~54세,100
10243,F,50세~54세,360
10244,F,30세~34세,100
10245,F,50세~54세,340
10246,F,45세~49세,460
10247,F,35세~39세,570
10248,F,45세~49세,049
10249,F,45세~49세,100
10250,F,40세~44세,270
10251,F,50세~54세,100
10252,F,45세~49세,100
10253,F,45세~49세,460
10254,F,35세~39세,100
10255,F,45세~49세,100
10256,F,55세~59세,100
10257,F,50세~54세,033
10258,F,40세~44세,NA
10259,F,45세~49세,610
10260,M,40세~44세,500
10261,F,40세~44세,100
10262,F,35세~39세,100
10263,F,50세~54세,210
10264,M,30세~34세,310
10265,F,45세~49세,100
10266,F,40세~44세,270
10267,F,45세~49세,055
10268,F,40세~44세,310
10269,F,45세~49세,100
10270,F,50세~54세,100
10271,F,45세~49세,100
10272,F,35세~39세,210
10273,F,60세이상,100
10274,F,30세~34세,100
10275,F,35세~39세,210
10276,F,40세~44세,570
10277,F,45세~49세,100
10278,F,50세~54세,570
10279,F,50세~54세,039
10280,F,40세~44세,047
10281,F,40세~44세,100
10282,F,40세~44세,410
10283,M,50세~54세,100
10284,M,60세이상,100
10285,F,45세~49세,270
10286,F,55세~59세,087
10287,F,55세~59세,540
10288,F,35세~39세,100
10289,F,40세~44세,610
10290,F,60세이상,210
10291,F,50세~54세,016
10292,F,50세~54세,500
10293,F,40세~44세,570
10294,F,40세~44세,100
10295,F,40세~44세,100
10296,F,50세~54세,100
10297,M,50세~54세,460
10298,F,55세~59세,100
10299,F,45세~49세,270
10300,F,35세~39세,500
10301,F,40세~44세,210
10302,F,50세~54세,100
10303,F,40세~44세,270
10304,F,50세~54세,610
10305,F,40세~44세,570
10306,F,60세이상,075
10307,F,40세~44세,540
10308,M,40세~44세,570
10309,F,40세~44세,016
10310,F,35세~39세,100
10311,F,45세~49세,100
10312,F,40세~44세,NA
10313,F,45세~49세,100
10314,F,45세~49세,210
10315,F,40세~44세,082
10316,M,40세~44세,072
10317,F,45세~49세,210
10318,F,45세~49세,100
10319,F,45세~49세,100
10320,F,30세~34세,100
10321,F,45세~49세,100
10322,F,45세~49세,100
10323,F,40세~44세,100
10324,F,30세~34세,055
10325,F,55세~59세,100
10326,F,40세~44세,100
10327,M,55세~59세,610
10328,F,45세~49세,100
10329,F,30세~34세,460
10330,F,30세~34세,360
10331,M,35세~39세,100
10332,F,45세~49세,100
10333,F,50세~54세,100
10334,F,55세~59세,016
10335,F,50세~54세,100
10336,F,35세~39세,100
10337,F,50세~54세,500
10338,F,45세~49세,610
10339,F,40세~44세,270
10340,F,40세~44세,100
10341,M,35세~39세,500
10342,F,40세~44세,100
10343,F,35세~39세,100
10344,F,30세~34세,460
10345,F,55세~59세,210
10346,F,45세~49세,340
10347,F,50세~54세,100
10348,F,35세~39세,100
10349,F,60세이상,065
10350,M,50세~54세,100
10351,F,45세~49세,100
10352,F,50세~54세,100
10353,F,35세~39세,100
10354,F,45세~49세,100
10355,F,50세~54세,610
10356,F,50세~54세,100
10357,F,50세~54세,100
10358,F,45세~49세,460
10359,F,45세~49세,016
10360,F,30세~34세,100
10361,F,60세이상,100
10362,F,45세~49세,210
10363,F,40세~44세,016
10364,F,60세이상,100
10365,F,40세~44세,540
10366,M,60세이상,049
10367,F,40세~44세,460
10368,F,50세~54세,100
10369,M,50세~54세,270
10370,F,50세~54세,072
10371,F,45세~49세,100
10372,F,40세~44세,030
10373,F,50세~54세,100
10374,F,35세~39세,100
10375,F,50세~54세,100
10376,F,35세~39세,027
10377,M,35세~39세,540
10378,F,45세~49세,500
10379,M,60세이상,100
10380,F,30세~34세,100
10381,F,45세~49세,100
10382,F,45세~49세,100
10383,F,50세~54세,210
10384,F,35세~39세,100
10385,F,50세~54세,310
10386,F,50세~54세,610
10387,F,50세~54세,100
10388,F,45세~49세,210
10389,F,25세~29세,072
10390,F,50세~54세,100
10391,F,55세~59세,100
10392,F,40세~44세,049
10393,F,50세~54세,100
10394,F,45세~49세,024
10395,F,40세~44세,310
10396,F,50세~54세,270
10397,F,60세이상,049
10398,M,60세이상,610
10399,F,45세~49세,210
10400,F,50세~54세,360
10401,F,30세~34세,075
10402,F,40세~44세,340
10403,F,55세~59세,410
10404,F,50세~54세,055
10405,F,45세~49세,460
10406,F,45세~49세,100
10407,F,40세~44세,270
10408,F,40세~44세,500
10409,M,40세~44세,210
10410,F,50세~54세,100
10411,F,30세~34세,360
10412,F,60세이상,024
10413,F,55세~59세,270
10414,F,40세~44세,610
10415,F,50세~54세,100
10416,F,40세~44세,210
10417,F,40세~44세,016
10418,F,35세~39세,270
10419,F,35세~39세,210
10420,F,50세~54세,020
10421,F,40세~44세,570
10422,F,50세~54세,024
10423,F,45세~49세,100
10424,F,50세~54세,610
10425,F,30세~34세,100
10426,F,45세~49세,540
10427,F,25세~29세,033
10428,F,55세~59세,100
10429,M,40세~44세,100
10430,F,40세~44세,100
10431,F,35세~39세,210
10432,F,35세~39세,100
10433,F,50세~54세,270
10434,M,35세~39세,100
10435,F,50세~54세,270
10436,F,40세~44세,310
10437,F,40세~44세,075
10438,F,40세~44세,100
10439,M,60세이상,045
10440,F,45세~49세,240
10441,F,45세~49세,460
10442,F,50세~54세,100
10443,F,45세~49세,055
10444,F,45세~49세,055
10445,F,50세~54세,100
10446,F,40세~44세,270
10447,F,35세~39세,570
10448,F,40세~44세,100
10449,F,25세~29세,360
10450,F,60세이상,087
10451,F,55세~59세,100
10452,M,45세~49세,100
10453,F,45세~49세,100
10454,M,45세~49세,340
10455,F,45세~49세,055
10456,F,50세~54세,100
10457,F,45세~49세,100
10458,F,45세~49세,210
10459,F,45세~49세,340
10460,F,45세~49세,055
10461,F,50세~54세,100
10462,F,45세~49세,270
10463,F,50세~54세,100
10464,F,45세~49세,100
10465,F,60세이상,069
10466,F,30세~34세,100
10467,M,40세~44세,610
10468,F,55세~59세,100
10469,M,30세~34세,100
10470,F,35세~39세,360
10471,F,55세~59세,055
10472,F,60세이상,410
10473,F,55세~59세,100
10474,M,40세~44세,100
10475,F,30세~34세,100
10476,M,30세~34세,100
10477,F,55세~59세,310
10478,F,50세~54세,210
10479,F,45세~49세,100
10480,F,40세~44세,210
10481,F,45세~49세,610
10482,F,45세~49세,100
10483,F,45세~49세,570
10484,F,40세~44세,310
10485,F,40세~44세,100
10486,F,45세~49세,016
10487,M,45세~49세,043
10488,F,60세이상,055
10489,F,30세~34세,210
10490,M,25세~29세,072
10491,F,50세~54세,100
10492,F,55세~59세,100
10493,F,40세~44세,100
10494,F,50세~54세,500
10495,F,40세~44세,052
10496,F,45세~49세,010
10497,F,40세~44세,310
10498,F,50세~54세,016
10499,F,40세~44세,340
10500,M,35세~39세,100
10501,F,30세~34세,100
10502,F,60세이상,016
10503,F,50세~54세,016
10504,F,55세~59세,100
10505,F,30세~34세,100
10506,F,45세~49세,024
10507,M,40세~44세,100
10508,F,40세~44세,460
10509,M,30세~34세,NA
10510,F,55세~59세,270
10511,F,50세~54세,024
10512,F,40세~44세,100
10513,F,40세~44세,100
10514,F,40세~44세,100
10515,F,40세~44세,060
10516,F,40세~44세,310
10517,F,50세~54세,100
10518,F,50세~54세,210
10519,F,45세~49세,055
10520,M,40세~44세,100
10521,F,35세~39세,NA
10522,F,45세~49세,049
10523,F,35세~39세,072
10524,F,60세이상,043
10525,F,40세~44세,310
10526,F,40세~44세,310
10527,M,25세~29세,100
10528,F,30세~34세,100
10529,F,45세~49세,100
10530,F,30세~34세,052
10531,F,35세~39세,460
10532,F,60세이상,100
10533,F,60세이상,100
10534,F,35세~39세,570
10535,F,55세~59세,100
10536,F,50세~54세,049
10537,F,30세~34세,100
10538,F,50세~54세,049
10539,F,30세~34세,100
10540,F,30세~34세,043
10541,F,50세~54세,210
10542,F,30세~34세,010
10543,F,55세~59세,100
10544,M,45세~49세,570
10545,F,40세~44세,460
10546,F,45세~49세,570
10547,F,40세~44세,100
10548,F,45세~49세,100
10549,F,40세~44세,100
10550,F,45세~49세,100
10551,F,40세~44세,270
10552,M,60세이상,049
10553,F,45세~49세,100
10554,M,55세~59세,500
10555,F,35세~39세,500
10556,F,50세~54세,460
10557,F,35세~39세,055
10558,F,50세~54세,100
10559,M,35세~39세,052
10560,F,35세~39세,210
10561,F,35세~39세,100
10562,F,40세~44세,047
10563,F,50세~54세,100
10564,F,50세~54세,210
10565,F,45세~49세,500
10566,F,40세~44세,100
10567,F,45세~49세,100
10568,F,40세~44세,100
10569,F,35세~39세,500
10570,F,45세~49세,060
10571,M,50세~54세,100
10572,F,40세~44세,100
10573,F,50세~54세,100
10574,F,45세~49세,360
10575,F,50세~54세,540
10576,F,35세~39세,100
10577,F,60세이상,100
10578,M,55세~59세,540
10579,F,50세~54세,270
10580,M,30세~34세,500
10581,F,35세~39세,570
10582,F,55세~59세,100
10583,F,45세~49세,570
10584,M,35세~39세,100
10585,F,60세이상,055
10586,F,55세~59세,072
10587,F,45세~49세,500
10588,F,40세~44세,100
10589,F,45세~49세,500
10590,F,45세~49세,100
10591,F,50세~54세,100
10592,F,50세~54세,020
10593,F,30세~34세,016
10594,F,40세~44세,460
10595,F,45세~49세,210
10596,F,40세~44세,100
10597,F,45세~49세,013
10598,F,45세~49세,100
10599,F,35세~39세,069
10600,F,40세~44세,024
10601,F,50세~54세,100
10602,F,40세~44세,210
10603,F,40세~44세,570
10604,F,40세~44세,610
10605,F,55세~59세,100
10606,F,30세~34세,085
10607,F,60세이상,100
10608,F,45세~49세,460
10609,F,50세~54세,210
10610,F,40세~44세,100
10611,F,40세~44세,100
10612,F,30세~34세,043
10613,F,60세이상,610
10614,F,45세~49세,340
10615,F,35세~39세,210
10616,F,30세~34세,024
10617,F,55세~59세,016
10618,F,35세~39세,047
10619,F,50세~54세,100
10620,F,45세~49세,570
10621,F,45세~49세,100
10622,F,35세~39세,100
10623,F,45세~49세,049
10624,F,35세~39세,NA
10625,F,60세이상,055
10626,M,35세~39세,100
10627,F,35세~39세,100
10628,F,50세~54세,024
10629,M,55세~59세,100
10630,F,55세~59세,210
10631,F,35세~39세,016
10632,F,30세~34세,440
10633,F,30세~34세,100
10634,F,35세~39세,016
10635,M,30세~34세,210
10636,F,50세~54세,100
10637,F,35세~39세,210
10638,M,30세~34세,100
10639,F,30세~34세,500
10640,F,40세~44세,540
10641,M,30세~34세,100
10642,F,40세~44세,100
10643,F,50세~54세,100
10644,F,60세이상,060
10645,F,40세~44세,460
10646,F,40세~44세,100
10647,F,45세~49세,100
10648,F,50세~54세,100
10649,F,50세~54세,024
10650,F,45세~49세,100
10651,M,50세~54세,100
10652,F,50세~54세,100
10653,M,55세~59세,055
10654,M,55세~59세,016
10655,F,55세~59세,072
10656,F,55세~59세,024
10657,F,35세~39세,100
10658,F,45세~49세,016
10659,M,50세~54세,024
10660,F,50세~54세,100
10661,F,45세~49세,540
10662,F,30세~34세,210
10663,F,45세~49세,100
10664,F,50세~54세,016
10665,F,30세~34세,100
10666,F,45세~49세,052
10667,F,50세~54세,027
10668,F,35세~39세,210
10669,F,45세~49세,100
10670,F,55세~59세,100
10671,F,35세~39세,570
10672,F,50세~54세,100
10673,F,45세~49세,060
10674,F,45세~49세,100
10675,F,45세~49세,570
10676,F,40세~44세,100
10677,F,50세~54세,100
10678,F,45세~49세,055
10679,F,50세~54세,100
10680,F,35세~39세,100
10681,F,55세~59세,016
10682,F,45세~49세,016
10683,F,35세~39세,610
10684,F,45세~49세,100
10685,F,40세~44세,100
10686,F,60세이상,460
10687,F,45세~49세,055
10688,F,50세~54세,100
10689,F,35세~39세,440
10690,F,35세~39세,270
10691,F,45세~49세,100
10692,F,50세~54세,500
10693,F,50세~54세,100
10694,F,45세~49세,610
10695,F,35세~39세,570
10696,F,35세~39세,410
10697,F,55세~59세,100
10698,F,40세~44세,100
10699,M,40세~44세,440
10700,F,60세이상,210
10701,F,60세이상,100
10702,F,30세~34세,100
10703,F,25세~29세,055
10704,F,45세~49세,075
10705,F,50세~54세,100
10706,F,40세~44세,440
10707,F,40세~44세,270
10708,F,40세~44세,310
10709,F,35세~39세,100
10710,F,45세~49세,085
10711,F,50세~54세,024
10712,F,50세~54세,100
10713,F,45세~49세,049
10714,F,40세~44세,570
10715,F,55세~59세,210
10716,F,55세~59세,310
10717,F,60세이상,049
10718,M,20세~24세,100
10719,F,50세~54세,100
10720,F,40세~44세,016
10721,F,45세~49세,460
10722,F,30세~34세,610
10723,F,40세~44세,460
10724,F,25세~29세,210
10725,F,55세~59세,016
10726,F,50세~54세,065
10727,F,60세이상,210
10728,F,45세~49세,570
10729,F,45세~49세,100
10730,F,40세~44세,460
10731,F,45세~49세,100
10732,F,55세~59세,NA
10733,F,50세~54세,100
10734,F,35세~39세,270
10735,F,40세~44세,570
10736,F,50세~54세,570
10737,F,60세이상,016
10738,M,55세~59세,100
10739,M,30세~34세,410
10740,M,30세~34세,010
10741,F,50세~54세,049
10742,F,55세~59세,055
10743,F,35세~39세,047
10744,F,45세~49세,100
10745,F,40세~44세,100
10746,F,40세~44세,570
10747,F,30세~34세,082
10748,F,25세~29세,500
10749,F,50세~54세,NA
10750,F,40세~44세,027
10751,F,55세~59세,100
10752,M,35세~39세,360
10753,M,40세~44세,010
10754,F,60세이상,460
10755,F,45세~49세,100
10756,M,60세이상,100
10757,F,50세~54세,210
10758,F,35세~39세,052
10759,F,40세~44세,100
10760,M,40세~44세,210
10761,M,45세~49세,310
10762,M,40세~44세,024
10763,F,55세~59세,310
10764,F,40세~44세,016
10765,F,45세~49세,500
10766,M,25세~29세,100
10767,F,40세~44세,460
10768,M,35세~39세,270
10769,F,25세~29세,016
10770,F,45세~49세,460
10771,M,60세이상,100
10772,F,50세~54세,610
10773,F,25세~29세,360
10774,F,45세~49세,100
10775,F,45세~49세,100
10776,F,40세~44세,460
10777,F,35세~39세,055
10778,M,40세~44세,570
10779,F,45세~49세,100
10780,F,25세~29세,055
10781,F,40세~44세,100
10782,F,50세~54세,024
10783,F,50세~54세,100
10784,F,40세~44세,570
10785,F,50세~54세,570
10786,F,45세~49세,100
10787,F,35세~39세,087
10788,F,45세~49세,016
10789,F,45세~49세,460
10790,F,45세~49세,100
10791,F,50세~54세,100
10792,F,45세~49세,020
10793,F,35세~39세,100
10794,F,55세~59세,055
10795,F,60세이상,100
10796,F,50세~54세,100
10797,F,45세~49세,360
10798,F,45세~49세,210
10799,M,35세~39세,570
10800,F,40세~44세,270
10801,F,35세~39세,100
10802,F,45세~49세,100
10803,M,30세~34세,410
10804,F,35세~39세,540
10805,F,25세~29세,016
10806,F,55세~59세,100
10807,F,35세~39세,540
10808,M,50세~54세,210
10809,F,50세~54세,270
10810,F,30세~34세,055
10811,M,30세~34세,610
10812,F,40세~44세,NA
10813,M,40세~44세,570
10814,M,50세~54세,270
10815,F,55세~59세,065
10816,F,50세~54세,100
10817,F,60세이상,100
10818,F,50세~54세,100
10819,F,45세~49세,055
10820,F,55세~59세,100
10821,F,45세~49세,100
10822,F,50세~54세,570
10823,M,40세~44세,270
10824,F,45세~49세,100
10825,F,45세~49세,024
10826,F,50세~54세,100
10827,F,55세~59세,055
10828,F,40세~44세,100
10829,M,60세이상,100
10830,F,45세~49세,055
10831,F,50세~54세,100
10832,F,40세~44세,340
10833,F,40세~44세,049
10834,F,45세~49세,100
10835,F,40세~44세,540
10836,F,40세~44세,610
10837,F,45세~49세,087
10838,F,55세~59세,016
10839,M,40세~44세,049
10840,F,50세~54세,460
10841,F,45세~49세,210
10842,F,40세~44세,100
10843,F,50세~54세,100
10844,F,30세~34세,027
10845,F,45세~49세,100
10846,F,40세~44세,060
10847,F,30세~34세,460
10848,M,30세~34세,100
10849,M,60세이상,540
10850,F,60세이상,340
10851,F,50세~54세,210
10852,F,50세~54세,210
10853,F,50세~54세,100
10854,F,45세~49세,013
10855,F,45세~49세,610
10856,F,35세~39세,100
10857,F,50세~54세,100
10858,F,55세~59세,270
10859,M,55세~59세,100
10860,F,35세~39세,100
10861,F,45세~49세,460
10862,M,35세~39세,043
10863,F,45세~49세,100
10864,F,45세~49세,100
10865,F,55세~59세,087
10866,F,45세~49세,036
10867,F,30세~34세,100
10868,F,30세~34세,500
10869,F,50세~54세,410
10870,F,35세~39세,055
10871,F,45세~49세,570
10872,F,30세~34세,500
10873,F,35세~39세,100
10874,F,50세~54세,100
10875,F,40세~44세,340
10876,F,50세~54세,570
10877,F,45세~49세,460
10878,M,35세~39세,100
10879,F,35세~39세,016
10880,F,40세~44세,100
10881,F,60세이상,100
10882,F,40세~44세,010
10883,M,30세~34세,210
10884,F,35세~39세,016
10885,F,30세~34세,100
10886,F,40세~44세,460
10887,M,40세~44세,570
10888,M,50세~54세,100
10889,M,50세~54세,210
10890,F,50세~54세,460
10891,F,55세~59세,049
10892,F,40세~44세,100
10893,F,25세~29세,570
10894,F,50세~54세,540
10895,F,50세~54세,100
10896,F,50세~54세,100
10897,M,40세~44세,055
10898,F,45세~49세,100
10899,F,50세~54세,100
10900,F,45세~49세,500
10901,F,45세~49세,100
10902,F,45세~49세,100
10903,F,50세~54세,540
10904,F,25세~29세,440
10905,F,30세~34세,027
10906,F,45세~49세,100
10907,F,50세~54세,460
10908,M,40세~44세,210
10909,F,40세~44세,100
10910,F,45세~49세,340
10911,F,55세~59세,049
10912,F,60세이상,049
10913,F,45세~49세,100
10914,F,55세~59세,100
10915,F,55세~59세,100
10916,F,40세~44세,570
10917,F,50세~54세,047
10918,F,45세~49세,100
10919,F,55세~59세,100
10920,F,25세~29세,440
10921,F,25세~29세,460
10922,F,50세~54세,100
10923,F,35세~39세,100
10924,F,30세~34세,460
10925,F,45세~49세,500
10926,F,40세~44세,100
10927,F,35세~39세,100
10928,M,40세~44세,500
10929,F,25세~29세,010
10930,M,50세~54세,100
10931,F,30세~34세,100
10932,F,45세~49세,013
10933,F,45세~49세,100
10934,F,45세~49세,100
10935,F,40세~44세,460
10936,F,40세~44세,016
10937,F,30세~34세,060
10938,F,45세~49세,360
10939,F,50세~54세,100
10940,F,35세~39세,440
10941,F,55세~59세,570
10942,F,30세~34세,060
10943,M,40세~44세,210
10944,M,30세~34세,570
10945,F,35세~39세,069
10946,F,55세~59세,570
10947,F,40세~44세,043
10948,F,30세~34세,060
10949,F,30세~34세,100
10950,F,50세~54세,100
10951,F,45세~49세,610
10952,F,40세~44세,240
10953,F,60세이상,100
10954,F,40세~44세,500
10955,F,45세~49세,082
10956,F,50세~54세,100
10957,F,50세~54세,049
10958,F,55세~59세,082
10959,F,30세~34세,036
10960,F,40세~44세,240
10961,F,45세~49세,610
10962,F,45세~49세,100
10963,F,45세~49세,100
10964,F,40세~44세,460
10965,F,40세~44세,049
10966,F,40세~44세,060
10967,M,45세~49세,100
10968,F,35세~39세,016
10969,F,40세~44세,210
10970,F,45세~49세,100
10971,F,40세~44세,072
10972,F,35세~39세,100
10973,F,45세~49세,100
10974,M,35세~39세,500
10975,F,40세~44세,100
10976,F,35세~39세,460
10977,F,40세~44세,100
10978,F,30세~34세,010
10979,F,40세~44세,100
10980,F,40세~44세,270
10981,F,35세~39세,210
10982,M,40세~44세,100
10983,F,50세~54세,047
10984,F,50세~54세,055
10985,F,35세~39세,100
10986,F,30세~34세,310
10987,F,50세~54세,100
10988,F,45세~49세,570
10989,F,35세~39세,030
10990,F,35세~39세,055
10991,F,35세~39세,500
10992,F,45세~49세,460
10993,F,50세~54세,100
10994,F,30세~34세,460
10995,F,35세~39세,100
10996,F,35세~39세,100
10997,F,50세~54세,210
10998,F,30세~34세,210
10999,M,35세~39세,100
11000,M,50세~54세,055
11001,F,45세~49세,570
11002,M,35세~39세,610
11003,F,35세~39세,310
11004,F,30세~34세,310
11005,F,35세~39세,210
11006,F,50세~54세,072
11007,F,60세이상,055
11008,F,35세~39세,100
11009,F,60세이상,100
11010,F,40세~44세,100
11011,F,50세~54세,100
11012,F,50세~54세,055
11013,F,40세~44세,100
11014,F,50세~54세,055
11015,F,35세~39세,310
11016,M,30세~34세,210
11017,F,35세~39세,270
11018,M,35세~39세,NA
11019,F,50세~54세,270
11020,M,45세~49세,100
11021,F,45세~49세,240
11022,F,45세~49세,055
11023,F,40세~44세,570
11024,F,40세~44세,100
11025,F,50세~54세,270
11026,F,45세~49세,100
11027,F,30세~34세,440
11028,F,45세~49세,100
11029,F,45세~49세,100
11030,F,40세~44세,460
11031,F,45세~49세,100
11032,F,40세~44세,016
11033,F,45세~49세,082
11034,M,55세~59세,082
11035,F,35세~39세,610
11036,F,50세~54세,027
11037,F,40세~44세,100
11038,F,55세~59세,043
