partner,cate_1,cate_2,cate_3,cate_2_name,cate_3_name
B,45,4504,B450402,피혁브랜드,명품브랜드
B,45,4505,B450501,가방브랜드,여행가방브랜드
B,45,4505,B450502,가방브랜드,캐주얼가방브랜드
B,45,4506,B450601,잡화멀티샵,멀티샵브랜드
B,45,4506,B450602,잡화멀티샵,캐릭터브랜드
B,45,4507,B450701,미입점행사,액세서리행사
B,45,4507,B450702,미입점행사,피혁행사
B,45,4507,B450703,미입점행사,명품행사
B,45,4507,B450704,미입점행사,선글라스행사
B,45,4508,B450801,지갑,여성지갑
B,45,4508,B450802,지갑,남성지갑
B,45,4508,B450803,지갑,아동지갑
B,45,4508,B450804,지갑,기타지갑
B,45,4509,B450901,벨트,여성벨트
B,45,4509,B450902,벨트,남성벨트
B,45,4509,B450903,벨트,아동벨트
B,45,4509,B450904,벨트,기타벨트
B,45,4510,B451001,핸드백,합피핸드백
B,45,4510,B451002,핸드백,천핸드백
B,45,4511,B451101,가방,여행가방
B,45,4511,B451102,가방,서류가방
B,45,4511,B451103,가방,학생가방
B,45,4511,B451104,가방,기타가방
B,45,4511,B451105,가방,캐주얼가방
B,45,4511,B451106,가방,아동가방
B,45,4511,B451107,가방,여행용품
B,45,4511,B451108,가방,가방NB
B,45,4512,B451201,피혁토탈,토탈기타잡화
B,45,4512,B451202,피혁토탈,피혁NB
B,45,4512,B451203,피혁토탈,명품
B,45,4513,B451301,모자,아동모자
B,45,4513,B451302,모자,선캡
B,45,4513,B451303,모자,성인야구모
B,45,4513,B451304,모자,성인벙거지
B,45,4513,B451305,모자,헤드웨어
B,45,4514,B451401,우산/양산,우산
B,45,4514,B451402,우산/양산,양산
B,45,4514,B451403,우산/양산,우의
B,45,4514,B451404,우산/양산,장화
B,45,4515,B451501,스카프,스카프
B,45,4515,B451502,스카프,머플러
B,45,4515,B451503,스카프,워머
B,45,4515,B451504,스카프,손수건
B,45,4515,B451505,스카프,기타잡화
B,45,4516,B451601,장갑,아동장갑
B,45,4516,B451602,장갑,가죽장갑
B,45,4516,B451603,장갑,캐주얼장갑
B,45,4517,B451701,시즌토탈,시즌샵
B,45,4517,B451702,시즌토탈,시즌행사
B,45,4518,B451801,썬글라스,성인썬글라스
B,45,4518,B451802,썬글라스,아동썬글라스
B,45,4518,B451803,썬글라스,온라인 썬글라스
B,45,4519,B451901,여행용품,여행용품
B,46,4601,B460101,우육,일반한우
B,46,4601,B460102,우육,한우 선물세트
B,46,4601,B460103,우육,브랜드한우
B,46,4601,B460104,우육,PB 한우
B,46,4601,B460105,우육,PB 한우 선물세트
B,46,4601,B460106,우육,순한한우
B,46,4602,B460201,수입육,미국산 냉장 소고기
B,46,4602,B460202,수입육,미국산 냉동 소고기
B,46,4602,B460203,수입육,호주산 냉장 소고기
B,46,4602,B460204,수입육,호주산 냉동 소고기
B,46,4602,B460205,수입육,수입육 선물세트
B,46,4602,B460206,수입육,PB 수입 소고기
B,46,4602,B460207,수입육,PB 수입소고기 선물세트
B,46,4602,B460208,수입육,수입 돼지고기
B,46,4602,B460209,수입육,기타 수입육
B,46,4603,B460301,일반한우,한우곰거리
B,46,4603,B460302,일반한우,한우등심
B,46,4603,B460303,일반한우,한우안심
B,46,4603,B460304,일반한우,한우양지
B,46,4603,B460305,일반한우,한우정육
B,46,4603,B460306,일반한우,한우채끝
B,46,4603,B460307,일반한우,한우특수부위
B,46,4603,B460308,일반한우,한우규격
B,46,4604,B460401,한우선물세트,한우냉동선물세트
B,46,4604,B460402,한우선물세트,한우냉장선물세트
B,46,4605,B460501,브랜드한우,산지한우
B,46,4605,B460502,브랜드한우,순한한우
B,46,4605,B460503,브랜드한우,진심한우
B,47,4701,B470101,닭고기,냉동계육
B,47,4701,B470102,닭고기,오골계
B,47,4701,B470103,닭고기,훈제계육
B,47,4701,B470104,닭고기,일반닭
B,47,4701,B470105,닭고기,토종닭
B,47,4701,B470106,닭고기,닭부분육
B,47,4701,B470107,닭고기,오리
B,47,4701,B470108,닭고기,기타육
B,47,4702,B470201,계란,PB 계란
B,47,4702,B470202,계란,일반란
B,47,4702,B470203,계란,차별화계란
B,47,4702,B470204,계란,기타란
B,47,4703,B470301,오리고기,일반오리
B,47,4703,B470302,오리고기,훈제오리
B,48,4801,B480101,양념육,양념육
B,48,4801,B480102,양념육,HMR
B,48,4801,B480103,양념육,육가공품
B,48,4802,B480201,돼지고기,PB 돼지고기
B,48,4802,B480202,돼지고기,NB 돼지고기
B,48,4802,B480203,돼지고기,차별화돼지고기
B,48,4803,B480301,브랜드돼지고기,NB돼지고기
B,48,4803,B480302,브랜드돼지고기,PB돼지고기
B,48,4803,B480303,브랜드돼지고기,소포장팩
B,48,4804,B480401,차별화돼지고기,기능성웰빙돼지고기
B,48,4804,B480402,차별화돼지고기,품종차별화돼지고기
B,48,4805,B480501,온라인돼지고기,온라인돼지고기
B,49,4901,B490101,마담/어덜트,마담/어덜트상의
B,49,4901,B490102,마담/어덜트,마담/어덜트하의
B,49,4901,B490103,마담/어덜트,마담/어덜트원피스
B,49,4901,B490104,마담/어덜트,마담/어덜트아우터
B,49,4901,B490105,마담/어덜트,마담/어덜트특정
B,49,4902,B490201,미시캐주얼,미시캐주얼상의
B,49,4902,B490202,미시캐주얼,미시캐주얼하의
B,49,4902,B490203,미시캐주얼,미시캐주얼원피스
B,49,4902,B490204,미시캐주얼,미시캐주얼아우터
B,49,4903,B490301,여성베이직,여성베이직상의
B,49,4904,B490401,여성이지캐주얼,여성이지캐주얼상의
B,49,4904,B490402,여성이지캐주얼,여성이지캐주얼하의
B,49,4904,B490403,여성이지캐주얼,여성이지캐주얼원피스
B,49,4904,B490404,여성이지캐주얼,여성이지캐주얼아우터
B,49,4905,B490501,여성PB,미시캐쥬얼PB
B,49,4905,B490502,여성PB,어덜트캐쥬얼PB
B,49,4905,B490503,여성PB,이지여성PB
B,49,4906,B490601,여성NPB,미시캐쥬얼NPB
B,49,4906,B490602,여성NPB,어덜트캐쥬얼NPB
B,49,4906,B490603,여성NPB,이지여성NPB
B,49,4907,B490701,여성특정,미시캐쥬얼특정
B,49,4907,B490702,여성특정,어덜트캐쥬얼특정
B,50,5001,B500101,병행수입,남성병행수입
B,50,5001,B500102,병행수입,여성병행수입
B,50,5001,B500103,병행수입,아동병행수입
B,50,5002,B500201,남성베이직,남성베이직상의
B,50,5003,B500301,남성스포츠,남성스포츠상의
B,50,5003,B500302,남성스포츠,남성스포츠하의
B,50,5003,B500303,남성스포츠,남성스포츠아우터
B,50,5004,B500401,남성어덜트캐주얼,남성어덜트캐주얼상의
B,50,5004,B500402,남성어덜트캐주얼,남성어덜트캐주얼하의
B,50,5004,B500403,남성어덜트캐주얼,남성어덜트캐주얼아우터
B,50,5005,B500501,남성이지캐주얼,남성이지캐주얼상의
B,50,5005,B500502,남성이지캐주얼,남성이지캐주얼하의
B,50,5005,B500503,남성이지캐주얼,남성이지캐주얼아우터
B,50,5006,B500601,남성스포츠PB,어덜트PB
B,50,5006,B500602,남성스포츠PB,비지니스PB
B,50,5006,B500603,남성스포츠PB,스포츠PB
B,50,5006,B500604,남성스포츠PB,남성캐주얼PB
B,50,5007,B500701,남성스포츠NPB,비즈니스NPB
B,50,5007,B500702,남성스포츠NPB,남성캐주얼NPB
B,50,5008,B500801,남성스포츠특정,비지니스특정
B,51,5101,B510101,스포츠브랜드편집,에스마켓
B,51,5102,B510201,스포츠NB,브랜드 기획
B,51,5102,B510202,스포츠NB,브랜드
B,51,5102,B510203,스포츠NB,브랜드행사
B,51,5103,B510301,골프,브랜드
B,51,5103,B510302,골프,골프클럽
B,51,5103,B510303,골프,골프공
B,51,5103,B510304,골프,골프장갑
B,51,5103,B510305,골프,골프소품
B,51,5103,B510306,골프,골프의류
B,51,5103,B510307,골프,골프클럽
B,51,5103,B510308,골프,골프용품
B,51,5103,B510309,골프,기타골프용품
B,51,5104,B510401,시즌행사,브랜드직매입
B,51,5104,B510402,시즌행사,미입점행사
B,51,5105,B510501,브랜드,브랜드
B,51,5105,B510502,브랜드,미입점행사
B,51,5105,B510503,브랜드,브랜드기획
B,52,5201,B520101,과실과일,사과
B,52,5201,B520102,과실과일,배
B,52,5201,B520103,과실과일,감귤
B,52,5201,B520104,과실과일,포도
B,52,5201,B520105,과실과일,감
B,52,5201,B520106,과실과일,복숭아
B,52,5201,B520107,과실과일,자두
B,52,5201,B520108,과실과일,기타국산과일
B,52,5201,B520109,과실과일,밤
B,52,5201,B520110,과실과일,온라인 국산과일
B,52,5202,B520201,과채과일,참외
B,52,5202,B520202,과채과일,수박
B,52,5202,B520203,과채과일,딸기
B,52,5202,B520204,과채과일,토마토
B,52,5202,B520205,과채과일,메론
B,52,5203,B520301,선물세트,배세트
B,52,5203,B520302,선물세트,혼합세트
B,52,5203,B520303,선물세트,사과세트
B,52,5203,B520304,선물세트,기타과일세트
B,52,5203,B520305,선물세트,PB세트
B,52,5203,B520306,선물세트,친환경과일선물세트
B,52,5204,B520401,친환경과일,친환경포도
B,52,5204,B520402,친환경과일,친환경딸기
B,52,5204,B520403,친환경과일,친환경배
B,52,5204,B520404,친환경과일,친환경메론
B,52,5204,B520405,친환경과일,친환경복숭아
B,52,5204,B520406,친환경과일,친환경사과
B,52,5204,B520407,친환경과일,친환경토마토
B,52,5204,B520408,친환경과일,친환경자두
B,52,5204,B520409,친환경과일,친환경감귤
B,52,5204,B520410,친환경과일,친환경참외
B,52,5204,B520411,친환경과일,친환경감
B,52,5204,B520412,친환경과일,친환경참다래
B,52,5204,B520413,친환경과일,친환경건과
B,52,5204,B520414,친환경과일,GAP감귤
B,52,5204,B520415,친환경과일,친환경기타과일
B,52,5205,B520501,감귤,PB감귤
B,52,5205,B520502,감귤,감귤기타
B,52,5205,B520503,감귤,노지감귤
B,52,5205,B520504,감귤,레드향
B,52,5205,B520505,감귤,천혜향
B,52,5205,B520506,감귤,하우스감귤
B,52,5205,B520507,감귤,한라봉
B,52,5205,B520508,감귤,황금향
B,52,5206,B520601,감,PB감
B,52,5206,B520602,감,규격감기타
B,52,5206,B520603,감,단감
B,52,5206,B520604,감,대봉시
B,52,5206,B520605,감,비규격감기타
B,52,5206,B520606,감,홍시
B,52,5207,B520701,복숭아,복숭아기타
B,52,5207,B520702,복숭아,부드러운복숭아
B,52,5207,B520703,복숭아,아삭한복숭아
B,52,5207,B520704,복숭아,천도복숭아
B,52,5208,B520801,자두,대석자두
B,52,5208,B520802,자두,자두기타
B,52,5208,B520803,자두,포모사
B,52,5209,B520901,토마토,PB토마토
B,52,5209,B520902,토마토,방울토마토
B,52,5209,B520903,토마토,완숙토마토
B,52,5209,B520904,토마토,찰토마토
B,52,5209,B520905,토마토,토마토기타
B,52,5210,B521001,포도,거봉포도
B,52,5210,B521002,포도,델라웨어포도
B,52,5210,B521003,포도,머루포도
B,52,5210,B521004,포도,캠벨포도
B,52,5210,B521005,포도,포도기타
B,52,5211,B521101,참외,PB참외
B,52,5211,B521102,참외,참외
B,52,5212,B521201,수박,PB수박
B,52,5212,B521202,수박,수박기타
B,52,5212,B521203,수박,씨없는수박
B,52,5212,B521204,수박,유명산지수박
B,52,5212,B521205,수박,일반수박
B,52,5212,B521206,수박,컬러수박
B,52,5213,B521301,딸기,딸기
B,52,5213,B521302,딸기,산딸기
B,52,5214,B521401,메론,PB메론
B,52,5214,B521402,메론,머스크메론
B,52,5214,B521403,메론,메론기타
B,53,5301,B530101,선물세트,키위세트
B,53,5301,B530102,선물세트,기타수입과일세트
B,53,5302,B530201,수입감귤과일,오렌지
B,53,5302,B530202,수입감귤과일,자몽
B,53,5302,B530203,수입감귤과일,레몬
B,53,5303,B530301,수입기타과일,아보가도
B,53,5303,B530302,수입기타과일,기타과일
B,53,5303,B530303,수입기타과일,쇼케이스과일
B,53,5303,B530304,수입기타과일,망고스틴
B,53,5303,B530305,수입기타과일,수입메론
B,53,5303,B530306,수입기타과일,야자
B,53,5303,B530307,수입기타과일,용과
B,53,5303,B530308,수입기타과일,블루베리
B,53,5304,B530401,열대과일,바나나
B,53,5304,B530402,열대과일,파인애플
B,53,5304,B530403,열대과일,망고
B,53,5305,B530501,키위/석류,참다래
B,53,5305,B530502,키위/석류,키위
B,53,5305,B530503,키위/석류,석류
B,53,5306,B530601,포도/체리,체리
B,53,5306,B530602,포도/체리,수입포도
B,53,5307,B530701,오렌지과일선물세트,오렌지과일선물세트
B,53,5308,B530801,오렌지,기타오렌지
B,53,5308,B530802,오렌지,남아공오렌지
B,53,5308,B530803,오렌지,미국고당도오렌지
B,53,5308,B530804,오렌지,미국일반오렌지
B,53,5308,B530805,오렌지,칠레오렌지
B,53,5309,B530901,자몽,남아공자몽
B,53,5309,B530902,자몽,미국자몽
B,53,5309,B530903,자몽,이스라엘자몽
B,53,5310,B531001,오렌지과일기타,간편과일
B,53,5310,B531002,오렌지과일기타,기타오렌지과일
B,53,5311,B531101,석류,미국석류
B,53,5312,B531201,레몬,북미레몬
B,53,5312,B531202,레몬,칠레레몬
B,54,5401,B540101,생선회,초밥
B,54,5401,B540102,생선회,회재료
B,54,5401,B540103,생선회,활어회
B,54,5401,B540104,생선회,일반회
B,54,5401,B540105,생선회,참치회
B,54,5401,B540106,생선회,장어류
B,54,5401,B540107,생선회,모둠회
B,54,5401,B540108,생선회,시즌회
B,54,5401,B540109,생선회,연어회
B,54,5401,B540110,생선회,홍어회
B,54,5402,B540201,해물연체류,조개류
B,54,5402,B540202,해물연체류,조개살
B,54,5402,B540203,해물연체류,연체류
B,54,5402,B540204,해물연체류,새우류
B,54,5403,B540301,간편조리생선,규격 RTC
B,54,5403,B540302,간편조리생선,간편조리행사
B,54,5404,B540401,생선초밥,모둠초밥
B,54,5404,B540402,생선초밥,활어초밥
B,54,5405,B540501,기타회,회재료
B,54,5405,B540502,기타회,장어류
B,55,5501,B550101,건과,땅콩
B,55,5501,B550102,건과,대추
B,55,5501,B550103,건과,호두
B,55,5501,B550104,건과,잣
B,55,5501,B550105,건과,곶감
B,55,5501,B550106,건과,은행
B,55,5501,B550107,건과,건과기타
B,55,5501,B550108,건과,건과선물세트
B,55,5501,B550109,건과,건과일
B,55,5501,B550110,건과,과일칩
B,55,5501,B550111,건과,마카다미아
B,55,5501,B550112,건과,믹스넛
B,55,5501,B550113,건과,시즈닝견과
B,55,5501,B550114,건과,피스타치오
B,55,5501,B550115,건과,하루견과
B,55,5501,B550116,건과,요리용견과
B,55,5501,B550117,건과,캐슈넛
B,55,5501,B550118,건과,친환경건과
B,55,5501,B550119,건과,블루베리
B,55,5501,B550120,건과,아몬드
B,55,5502,B550201,친환경채소,친환경쌈채소
B,55,5502,B550202,친환경채소,친환경엽채소
B,55,5502,B550203,친환경채소,친환경뿌리채소
B,55,5502,B550204,친환경채소,친환경열매채소
B,55,5502,B550205,친환경채소,친환경샐러드채소
B,55,5502,B550206,친환경채소,친환경양념채소
B,55,5503,B550301,건강선물세트,인삼세트
B,55,5503,B550302,건강선물세트,한방세트
B,55,5503,B550303,건강선물세트,견과선물세트
B,55,5503,B550304,건강선물세트,양념류선물세트
B,55,5503,B550305,건강선물세트,온라인 선물세트
B,55,5503,B550306,건강선물세트,약용버섯세트
B,55,5503,B550307,건강선물세트,더덕세트
B,55,5503,B550308,건강선물세트,혼합세트
B,55,5504,B550401,냉동가공,냉동가공과일
B,55,5504,B550402,냉동가공,냉동가공채소
B,55,5504,B550403,냉동가공,냉동가공양곡
B,55,5505,B550501,생활한방,한방식재
B,55,5505,B550502,생활한방,한방재
B,55,5505,B550503,생활한방,한방차
B,55,5506,B550601,한방식재류,한방식재
B,55,5506,B550602,한방식재류,간편한방식재
B,55,5507,B550701,한방차,한차
B,55,5507,B550702,한방차,허브
B,56,5601,B560101,밥류,도시락
B,56,5601,B560102,밥류,김밥
B,56,5601,B560103,밥류,초밥
B,56,5602,B560201,간편조리,한식
B,56,5602,B560202,간편조리,아시안
B,56,5602,B560203,간편조리,음료
B,56,5602,B560204,간편조리,양식
B,56,5603,B560301,김/초밥,초밥
B,56,5603,B560302,김/초밥,김밥/롤
B,56,5604,B560401,도시락,도시락
B,56,5604,B560402,도시락,샌드위치
B,56,5605,B560501,간편조리,샐러드
B,56,5605,B560502,간편조리,요리
B,57,5701,B570101,선식,미숫가루
B,57,5701,B570102,선식,일반선식
B,57,5701,B570103,선식,기타선식
B,57,5702,B570201,떡,멥쌀떡
B,57,5702,B570202,떡,찰떡
B,57,5702,B570203,떡,기타떡
B,57,5702,B570204,떡,일반떡
B,57,5702,B570205,떡,요리떡
B,57,5702,B570206,떡,전통과자
B,57,5703,B570301,족발,족발
B,57,5703,B570302,족발,순대
B,58,5801,B580101,족발,즉석족발
B,58,5801,B580102,족발,냉장족발
B,58,5802,B580201,순대,일반순대
B,58,5802,B580202,순대,요리순대
B,59,5901,B590101,단무지류,단무지류
B,59,5902,B590201,포장반찬,포장반찬
B,59,5903,B590301,김치류,김치류
B,59,5904,B590401,반찬류,즉석반찬
B,59,5904,B590402,반찬류,밑반찬
B,59,5905,B590501,포장젓갈,포장젓갈
B,60,6001,B600101,젓갈류,젓갈류
B,61,6101,B610101,브랜드푸드몰,식사류
B,61,6101,B610102,브랜드푸드몰,FAST FOOD
B,61,6101,B610103,브랜드푸드몰,디저트류
B,61,6102,B610201,간식조리,식사대용
B,61,6102,B610202,간식조리,전통간식
B,62,6201,B620101,빵,식빵
B,62,6201,B620102,빵,과자빵
B,62,6201,B620103,빵,바게트
B,62,6201,B620104,빵,케익
B,62,6201,B620105,빵,선물류
B,62,6201,B620106,빵,페스츄리류
B,62,6201,B620107,빵,온라인베이커리
B,62,6202,B620201,피자,오븐베이크류
B,62,6202,B620202,피자,피자
B,63,6301,B630101,반찬,김치행사
B,63,6301,B630102,반찬,반찬행사
B,63,6301,B630103,반찬,젓갈행사
B,63,6302,B630201,전통간식,강정행사
B,63,6302,B630202,전통간식,떡행사
B,63,6302,B630203,전통간식,한과행사
B,63,6303,B630301,먹거리,동양식
B,63,6303,B630302,먹거리,양식
B,63,6303,B630303,먹거리,지역맛집
B,63,6303,B630304,먹거리,한식
B,63,6303,B630305,먹거리,행사기타
B,63,6304,B630401,먹거리행사,반찬류행사
B,63,6304,B630402,먹거리행사,일반간식류행사
B,63,6305,B630501,시즌행사,강정행사
B,63,6305,B630502,시즌행사,한과행사
B,63,6306,B630601,맛집행사,테마먹거리
B,63,6306,B630602,맛집행사,브랜드먹거리
B,63,6307,B630701,즉석구이안주,즉석쥐포
B,63,6307,B630702,즉석구이안주,즉석오징어
B,63,6307,B630703,즉석구이안주,즉석어포
B,63,6308,B630801,즉석구이김,즉석김자반
B,63,6308,B630802,즉석구이김,즉석김
B,63,6309,B630901,특산물행사,미역특산물
B,63,6309,B630902,특산물행사,멸치특산물
B,63,6309,B630903,특산물행사,김특산물
B,64,6401,B640101,블루베리,블루베리(기타)
B,64,6401,B640102,블루베리,칠레블루베리
B,64,6402,B640201,체리,미국 체리
B,64,6402,B640202,체리,체리 기타
B,64,6403,B640301,수입포도,미국기타포도
B,64,6403,B640302,수입포도,미국적포도
B,64,6403,B640303,수입포도,미국청포도
B,64,6403,B640304,수입포도,미국혼합포도
B,64,6403,B640305,수입포도,칠레기타포도
B,64,6403,B640306,수입포도,칠레적포도
B,64,6403,B640307,수입포도,칠레청포도
B,64,6403,B640308,수입포도,칠레혼합포도
B,64,6403,B640309,수입포도,페루기타포도
B,64,6403,B640310,수입포도,페루적포도
B,64,6403,B640311,수입포도,페루청포도
B,64,6404,B640401,냉동과일,곶감
B,64,6404,B640402,냉동과일,곶감세트
B,64,6404,B640403,냉동과일,냉동기타과일
B,64,6404,B640404,냉동과일,냉동블루베리
B,64,6404,B640405,냉동과일,냉동열대과일
B,64,6404,B640406,냉동과일,냉동채소
B,65,6501,B650101,열대과일기타,망고스틴
B,65,6501,B650102,열대과일기타,메론기타
B,65,6501,B650103,열대과일기타,아보카도
B,65,6501,B650104,열대과일기타,야자
B,65,6501,B650105,열대과일기타,용과
B,65,6501,B650106,열대과일기타,허니듀메론
B,65,6502,B650201,바나나,PB바나나
B,65,6502,B650202,바나나,고당도바나나
B,65,6502,B650203,바나나,기타바나나
B,65,6502,B650204,바나나,일반바나나
B,65,6503,B650301,파인애플,기타파인애플
B,65,6503,B650302,파인애플,필리핀파인애플
B,65,6504,B650401,망고,기타망고
B,65,6504,B650402,망고,대만애플망고
B,65,6504,B650403,망고,태국망고
B,65,6504,B650404,망고,필리핀망고
B,65,6505,B650501,키위,국산골드키위
B,65,6505,B650502,키위,국산그린키위
B,65,6505,B650503,키위,기타키위
B,65,6505,B650504,키위,뉴질랜드골드키위
B,65,6505,B650505,키위,뉴질랜드그린키위
B,65,6505,B650506,키위,이탈리아골드키위
B,65,6505,B650507,키위,이탈리아그린키위
B,65,6505,B650508,키위,칠레골드키위
B,65,6505,B650509,키위,칠레그린키위
B,65,6506,B650601,열대과일선물세트,열대과일선물세트
B,66,6601,B660101,남성용품,남성바디케어
B,66,6601,B660102,남성용품,남성헤어케어
B,66,6601,B660103,남성용품,남성훼이셜케어
B,66,6601,B660104,남성용품,면도기
B,66,6601,B660105,남성용품,면도보조용품
B,66,6602,B660201,개인위생용품,의약외품
B,66,6603,B660301,바디케어,기타 바디케어
B,66,6603,B660302,바디케어,미용비누
B,66,6603,B660303,바디케어,바디스킨케어
B,66,6603,B660304,바디케어,바디클린져
B,66,6603,B660305,바디케어,핸드워시
B,66,6604,B660401,훼이셜케어,마스크팩
B,66,6604,B660402,훼이셜케어,성인스킨케어
B,66,6604,B660403,훼이셜케어,온라인스킨케어
B,66,6604,B660404,훼이셜케어,코스메슈티컬
B,66,6604,B660405,훼이셜케어,틴스킨케어
B,66,6604,B660406,훼이셜케어,훼이셜클렌저
B,66,6605,B660501,베이비케어,베이비스킨케어
B,66,6605,B660502,베이비케어,베이비클렌저
B,66,6605,B660503,베이비케어,임산부케어
B,66,6606,B660601,풋/핸드케어,네일케어
B,66,6606,B660602,풋/핸드케어,풋케어
B,66,6606,B660603,풋/핸드케어,핸드케어
B,66,6607,B660701,미용소품,기타미용소품
B,66,6607,B660702,미용소품,메이크업브러쉬
B,66,6607,B660703,미용소품,메탈
B,66,6607,B660704,미용소품,분첩
B,66,6607,B660705,미용소품,여행용품
B,66,6607,B660706,미용소품,용기
B,66,6607,B660707,미용소품,클렌징
B,66,6607,B660708,미용소품,헤어브러쉬/거울
B,66,6607,B660709,미용소품,헤어용품
B,66,6607,B660710,미용소품,화장솜/면봉
B,66,6608,B660801,아로마,디퓨져
B,66,6608,B660802,아로마,방향제
B,66,6608,B660803,아로마,입욕제
B,66,6608,B660804,아로마,향수
B,66,6608,B660805,아로마,향초
B,67,6701,B670101,피자,VIC피자
B,67,6701,B670102,피자,일마레
B,67,6701,B670103,피자,엠디월드
B,67,6701,B670104,피자,보네스빼
B,67,6702,B670201,간식,떡볶이
B,67,6702,B670202,간식,튀김
B,67,6702,B670203,간식,누들
B,67,6702,B670204,간식,도넛/햄버거
B,67,6702,B670205,간식,만두
B,67,6702,B670206,간식,밥류
B,67,6702,B670207,간식,가스류
B,67,6702,B670208,간식,볶음류
B,67,6703,B670301,디저트,베이커리 디저트
B,67,6703,B670302,디저트,음료
B,67,6703,B670303,디저트,아이스크림
B,67,6703,B670304,디저트,일마레피자
B,67,6703,B670305,디저트,엠디월드피자
B,67,6703,B670306,디저트,보네스빼피자
B,67,6703,B670307,디저트,피자헛익스프레스
B,67,6704,B670401,베이커리,피자
B,67,6704,B670402,베이커리,보네스빼
B,67,6704,B670403,베이커리,빠뮤
B,67,6704,B670404,베이커리,VIC마켓피자
B,67,6704,B670405,베이커리,VIC베이커리
B,68,6801,B680101,남성양말,비즈니스양말
B,68,6801,B680102,남성양말,캐주얼양말
B,68,6801,B680103,남성양말,스포츠양말
B,68,6801,B680104,남성양말,기능성양말
B,68,6801,B680105,남성양말,스니커즈
B,68,6801,B680106,남성양말,남성양말기획
B,68,6801,B680107,남성양말,링크스양말
B,68,6801,B680108,남성양말,발가락양말
B,68,6801,B680109,남성양말,망사양말
B,68,6801,B680110,남성양말,남성묶음양말
B,68,6802,B680201,여성양말,캐주얼양말
B,68,6802,B680202,여성양말,스포츠양말
B,68,6802,B680203,여성양말,스니커즈
B,68,6802,B680204,여성양말,정장양말
B,68,6802,B680205,여성양말,반장
B,68,6802,B680206,여성양말,면타이즈
B,68,6802,B680207,여성양말,여성묶음양말
B,68,6802,B680208,여성양말,여성양말기획
B,68,6802,B680209,여성양말,여성발가락
B,68,6802,B680210,여성양말,수면양말
B,68,6803,B680301,아동양말,아동캐주얼
B,68,6803,B680302,아동양말,베이비양말
B,68,6803,B680303,아동양말,아동반장
B,68,6803,B680304,아동양말,아동타이즈
B,68,6803,B680305,아동양말,아동스니커즈
B,68,6803,B680306,아동양말,아동양말기획
B,68,6803,B680307,아동양말,아동묶음양말
B,68,6803,B680308,아동양말,아동수면양말
B,68,6804,B680401,덧신,덧신기획
B,68,6804,B680402,덧신,여성스타킹덧신
B,68,6804,B680403,덧신,여성면덧신
B,68,6804,B680404,덧신,여성양말덧신
B,68,6804,B680405,덧신,남성양말덧신
B,68,6804,B680406,덧신,아동실내덧신
B,68,6804,B680407,덧신,성인실내덧신
B,68,6805,B680501,주니어양말,남주니어양말
B,68,6805,B680502,주니어양말,여주니어양말
B,68,6805,B680503,주니어양말,주니어캐릭터
B,68,6806,B680601,양말선물세트,남성양말선물세트
B,68,6806,B680602,양말선물세트,여성양말선물세트
B,68,6806,B680603,양말선물세트,아동양말선물세트
B,68,6807,B680701,온라인양말,온라인양말
B,68,6808,B680801,언더웨어행사,양말행사
B,68,6808,B680802,언더웨어행사,아동기타행사
B,68,6808,B680803,언더웨어행사,란제리행사
B,68,6808,B680804,언더웨어행사,홈웨어행사
B,68,6808,B680805,언더웨어행사,내의기타행사
B,69,6901,B690101,시즌슈즈,바캉스슈즈
B,69,6901,B690102,시즌슈즈,방한슈즈
B,69,6901,B690103,시즌슈즈,병행수입시즌슈즈
B,69,6902,B690201,스포츠슈즈,런닝화
B,69,6902,B690202,스포츠슈즈,스니커즈
B,69,6902,B690203,스포츠슈즈,등산화
B,69,6902,B690204,스포츠슈즈,슬리퍼
B,69,6902,B690205,스포츠슈즈,병행수입스포츠슈즈
B,69,6903,B690301,아동슈즈,아동구두
B,69,6903,B690302,아동슈즈,아동운동화
B,69,6903,B690303,아동슈즈,아동실내화
B,69,6903,B690304,아동슈즈,아동시즌슈즈
B,69,6903,B690305,아동슈즈,병행수입아동슈즈
B,69,6904,B690401,캐주얼슈즈,캐주얼단화
B,69,6904,B690402,캐주얼슈즈,캐주얼샌들
B,69,6904,B690403,캐주얼슈즈,캐주얼부츠
B,69,6904,B690404,캐주얼슈즈,드레스화
B,69,6905,B690501,슈즈용품,슈케어용품
B,69,6905,B690502,슈즈용품,풋케어용품
B,70,7001,B700101,지갑/벨트,여성벨트
B,70,7001,B700102,지갑/벨트,남성벨트
B,70,7001,B700103,지갑/벨트,지갑
B,70,7002,B700201,가방,서류가방
B,70,7002,B700202,가방,학생가방
B,70,7002,B700203,가방,캐주얼가방
B,70,7002,B700204,가방,아동가방
B,70,7002,B700205,가방,온라인가방
B,70,7003,B700301,TRAVEL,여행가방
B,70,7003,B700302,TRAVEL,여행용품
B,70,7004,B700401,모자,아동모
B,70,7004,B700402,모자,시즌모
B,70,7004,B700403,모자,야구모
B,70,7004,B700404,모자,벙거지
B,70,7004,B700405,모자,헤드웨어
B,70,7005,B700501,우산/양산,우산
B,70,7005,B700502,우산/양산,양산
B,70,7005,B700503,우산/양산,우의
B,70,7005,B700504,우산/양산,장화
B,70,7006,B700601,시즌잡화,스카프
B,70,7006,B700602,시즌잡화,머플러
B,70,7006,B700603,시즌잡화,워머
